id,web_name,team,now_cost,position,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,points_per_goal,points_per_assist,points_per_clean_sheet,points_per_save,points_per_minute,expected_points,xP_minus_Points,Points_minus_xP,gameweek
3,Xhaka,Arsenal,4.9,Midfielder,90,1,0,0,1,0,0,0,0,0,0,2,32,43.4,16.7,33.0,9.3,1,0.4,0.06,0.46,0.6,9,False,5,3,1,0.0,0.033,7.15,-1.8499999999999996,1.8499999999999996,28
4,Elneny,Arsenal,4.1,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
5,Holding,Arsenal,4.2,Defender,90,0,0,0,1,0,0,0,0,0,0,0,16,20.4,1.3,7.0,2.9,1,0.03,0.01,0.04,0.6,2,False,6,3,4,0.0,0.033,3.18,1.1800000000000002,-1.1800000000000002,28
6,Partey,Arsenal,4.7,Midfielder,90,0,0,0,1,0,0,0,0,0,0,0,14,12.0,20.1,5.0,3.7,1,0.14,0.17,0.31,0.6,2,False,5,3,1,0.0,0.033,4.18,2.1799999999999997,-2.1799999999999997,28
7,Ødegaard,Arsenal,6.9,Midfielder,90,0,0,0,1,0,0,0,0,0,0,0,13,14.0,22.3,18.0,5.4,1,0.25,0.3,0.55,0.6,2,False,5,3,1,0.0,0.033,5.12,3.12,-3.12,28
8,Tierney,Arsenal,4.6,Defender,25,0,1,0,0,0,0,0,0,0,0,0,14,17.8,10.7,2.0,3.1,0,0.0,0.07,0.07,0.34,4,False,6,3,4,0.0,0.033,1.0350000000000001,-2.965,2.965,28
9,Pépé,Arsenal,5.3,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
10,White,Arsenal,4.7,Defender,82,0,1,0,1,0,0,0,0,0,0,0,25,31.2,21.8,10.0,6.3,1,0.0,0.17,0.17,0.42,5,False,6,3,4,0.0,0.033,3.216,-1.7839999999999998,1.7839999999999998,28
11,Nketiah,Arsenal,6.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
12,Smith Rowe,Arsenal,5.6,Midfielder,7,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,0,0.0,0.01,0.01,0.18,1,False,5,3,1,0.0,0.033,0.261,-0.739,0.739,28
13,Saka,Arsenal,8.6,Midfielder,90,2,1,0,1,0,0,0,0,0,0,3,53,92.4,42.3,65.0,20.0,1,0.27,0.25,0.51,0.6,18,True,5,3,1,0.0,0.033,8.07,-9.93,9.93,28
14,Tomiyasu,Arsenal,4.2,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
15,Ramsdale,Arsenal,4.9,Goalkeeper,90,0,0,0,1,0,0,0,0,0,3,0,13,27.6,0.0,0.0,2.8,1,0.0,0.0,0.0,0.6,3,False,6,3,4,0.33,0.033,3.96,0.96,-0.96,28
16,Gabriel,Arsenal,5.2,Defender,85,0,0,0,1,0,0,0,0,0,0,0,14,15.2,12.8,2.0,3.0,1,0.0,0.02,0.02,0.42,2,False,6,3,4,0.0,0.033,2.865,0.8650000000000002,-0.8650000000000002,28
17,Tavares,Arsenal,4.5,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
19,Martinelli,Arsenal,6.6,Midfielder,82,1,0,0,1,0,0,0,0,0,0,0,25,34.6,4.3,23.0,6.2,1,0.11,0.04,0.15,0.42,7,False,5,3,1,0.0,0.033,3.376,-3.624,3.624,28
20,Pablo Marí,Arsenal,4.5,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
22,Torreira,Arsenal,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
23,Nelson,Arsenal,4.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
24,Turner,Arsenal,3.8,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
25,Fábio Vieira,Arsenal,5.6,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
26,Saliba,Arsenal,5.2,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
27,Marquinhos,Arsenal,4.6,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
28,Jesus,Arsenal,7.9,Forward,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,9.0,0.8,0,0.2,0.01,0.21,0.34,1,False,4,3,0,0.0,0.033,1.6550000000000002,0.6550000000000002,-0.6550000000000002,28
111,Trossard,Arsenal,6.7,Midfielder,64,0,1,0,1,0,0,0,0,0,0,0,19,22.4,44.5,4.0,7.1,1,0.03,0.46,0.5,0.26,5,False,5,3,1,0.0,0.033,3.6420000000000003,-1.3579999999999997,1.3579999999999997,28
130,Jorginho,Arsenal,5.8,Midfielder,7,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.4,0.0,0.1,0,0.0,0.0,0.0,0.18,1,False,5,3,1,0.0,0.033,0.231,-0.769,0.769,28
313,Zinchenko,Arsenal,5.2,Defender,64,0,0,0,1,0,0,0,0,0,0,0,13,14.2,4.8,2.0,2.1,1,0.03,0.03,0.06,0.26,2,False,6,3,4,0.0,0.033,2.382,0.3820000000000001,-0.3820000000000001,28
607,Smith,Arsenal,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
630,Nwaneri,Arsenal,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
631,Sousa,Arsenal,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
655,Hein,Arsenal,3.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
668,Cozier-Duberry,Arsenal,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
685,Butler-Oyedeji,Arsenal,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
710,Kiwior,Arsenal,4.0,Defender,4,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.1,0.0,0.3,0,0.0,0.0,0.0,0.18,1,False,6,3,4,0.0,0.033,0.132,-0.868,0.868,28
751,Walters,Arsenal,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
29,Coutinho,Aston Villa,6.6,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
31,Martínez,Aston Villa,4.9,Goalkeeper,90,0,0,1,0,0,0,0,0,0,3,0,28,27.8,0.0,0.0,2.8,1,0.0,0.0,0.0,0.59,7,True,6,3,4,0.33,0.033,7.960000000000001,0.9600000000000009,-0.9600000000000009,28
32,Chambers,Aston Villa,4.2,Defender,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,False,6,3,4,0.0,0.033,0.033,-0.967,0.967,28
33,Digne,Aston Villa,4.6,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
34,Traoré,Aston Villa,4.9,Midfielder,25,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.8,7.0,0.7,0,0.12,0.03,0.16,0.17,1,False,5,3,1,0.0,0.033,1.5150000000000001,0.5150000000000001,-0.5150000000000001,28
35,Olsen,Aston Villa,3.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
36,Sanson,Aston Villa,4.3,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
37,McGinn,Aston Villa,5.1,Midfielder,90,0,0,1,0,0,0,0,1,0,0,0,14,10.4,39.0,4.0,5.3,1,0.0,0.1,0.1,0.59,2,False,5,3,1,0.0,0.033,4.2700000000000005,2.2700000000000005,-2.2700000000000005,28
38,Hause,Aston Villa,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
39,Mings,Aston Villa,4.3,Defender,90,0,1,1,0,0,0,0,0,0,0,3,41,46.0,21.3,27.0,9.4,1,0.27,0.0,0.27,0.59,12,True,6,3,4,0.0,0.033,11.590000000000002,-0.40999999999999837,0.40999999999999837,28
40,Watkins,Aston Villa,7.5,Forward,90,0,1,1,0,0,0,0,0,0,0,0,16,29.6,21.3,62.0,11.3,1,0.48,0.04,0.52,0.59,5,False,4,3,0,0.0,0.033,5.01,0.009999999999999787,-0.009999999999999787,28
41,Nakamba,Aston Villa,4.3,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
42,Buendía,Aston Villa,5.7,Midfielder,90,1,0,1,0,0,0,0,0,0,0,0,23,40.0,17.7,37.0,9.5,1,0.6,0.15,0.75,0.59,8,False,5,3,1,0.0,0.033,7.42,-0.5800000000000001,0.5800000000000001,28
43,Cash,Aston Villa,4.6,Defender,90,0,0,1,0,0,0,0,0,0,0,0,30,23.0,1.8,0.0,2.5,1,0.0,0.01,0.01,0.59,6,False,6,3,4,0.0,0.033,7.0,1.0,-1.0,28
44,Konsa,Aston Villa,4.4,Defender,90,0,0,1,0,0,0,0,0,0,0,0,28,13.0,10.9,9.0,3.3,1,0.09,0.2,0.29,0.59,6,False,6,3,4,0.0,0.033,8.110000000000001,2.110000000000001,-2.110000000000001,28
45,Bailey,Aston Villa,4.4,Midfielder,64,0,1,1,0,0,0,0,0,0,0,0,19,19.6,26.0,12.0,5.8,1,0.14,0.54,0.68,0.42,6,False,5,3,1,0.0,0.033,5.432,-0.5679999999999996,0.5679999999999996,28
46,Douglas Luiz,Aston Villa,4.8,Midfielder,90,1,0,1,0,0,0,0,0,0,0,3,41,53.8,31.3,57.0,14.2,1,0.85,0.29,1.14,0.59,11,True,5,3,1,0.0,0.033,12.090000000000002,1.0900000000000016,-1.0900000000000016,28
47,Ramsey,Aston Villa,5.2,Midfielder,90,1,0,1,0,0,0,0,0,0,0,1,33,40.8,25.8,34.0,10.1,1,0.61,0.07,0.68,0.59,9,False,5,3,1,0.0,0.033,8.23,-0.7699999999999996,0.7699999999999996,28
49,Iroegbunam,Aston Villa,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
50,Diego Carlos,Aston Villa,4.7,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
51,El Ghazi,Aston Villa,4.8,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
52,Davis,Aston Villa,5.4,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
53,Kamara,Aston Villa,4.8,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
54,Archer,Aston Villa,4.2,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
55,Philogene-Bidace,Aston Villa,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
56,Guilbert,Aston Villa,3.9,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
479,Dendoncker,Aston Villa,4.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
525,Augustinsson,Aston Villa,4.3,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
537,Kesler Hayden,Aston Villa,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
538,Young,Aston Villa,4.3,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
638,Bogarde,Aston Villa,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
670,Marschall,Aston Villa,4.0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
672,Kadan Young,Aston Villa,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
694,Álex Moreno,Aston Villa,4.4,Defender,90,0,0,1,0,0,0,0,0,0,0,0,24,14.8,22.7,19.0,5.7,1,0.04,0.31,0.35,0.59,6,False,6,3,4,0.0,0.033,8.14,2.1400000000000006,-2.1400000000000006,28
707,Sinisalo,Aston Villa,4.0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
711,Durán,Aston Villa,5.5,Forward,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.02,0.0,0.02,0.0,1,False,4,3,0,0.0,0.033,0.113,-0.887,0.887,28
744,Swinkels,Aston Villa,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
745,Zych,Aston Villa,4.0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
57,Smith,Bournemouth,4.3,Defender,78,0,0,0,1,0,0,0,0,0,0,0,11,7.4,26.0,2.0,3.5,1,0.0,0.09,0.09,1.63,2,False,6,3,4,0.0,0.033,2.8440000000000003,0.8440000000000003,-0.8440000000000003,28
58,Stanislas,Bournemouth,4.8,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
59,Fredericks,Bournemouth,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
60,Brooks,Bournemouth,5.3,Midfielder,11,0,0,0,2,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,0,0.0,0.0,0.0,1.57,1,False,5,3,1,0.0,0.033,0.363,-0.637,0.637,28
61,Lowe,Bournemouth,5.2,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
62,Moore,Bournemouth,5.0,Forward,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02,1,False,4,3,0,0.0,0.033,0.033,-0.967,0.967,28
63,Marcondes,Bournemouth,4.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
64,Lerma,Bournemouth,4.7,Midfielder,90,0,0,0,3,0,0,0,1,0,0,0,16,22.6,4.9,6.0,3.4,1,0.04,0.03,0.07,3.2,1,False,5,3,1,0.0,0.033,3.2600000000000002,2.2600000000000002,-2.2600000000000002,28
65,Stacey,Bournemouth,4.3,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
66,Solanke,Bournemouth,5.5,Forward,90,0,0,0,3,0,0,0,0,0,0,0,4,10.8,11.3,40.0,6.2,1,0.2,0.01,0.21,3.2,2,False,4,3,0,0.0,0.033,3.8000000000000003,1.8000000000000003,-1.8000000000000003,28
67,Cook,Bournemouth,4.9,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
68,Pearson,Bournemouth,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
69,Christie,Bournemouth,5.3,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
70,Billing,Bournemouth,5.2,Midfielder,90,0,0,0,3,0,0,0,1,0,0,0,10,5.4,5.3,13.0,2.4,1,0.11,0.11,0.22,3.18,1,False,5,3,1,0.0,0.033,3.8500000000000005,2.8500000000000005,-2.8500000000000005,28
71,Mepham,Bournemouth,4.3,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
72,Travers,Bournemouth,4.2,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
73,Kelly,Bournemouth,4.3,Defender,90,0,0,0,3,0,0,0,0,0,0,0,15,20.2,17.6,0.0,3.8,1,0.0,0.15,0.15,3.2,1,False,6,3,4,0.0,0.033,3.42,2.42,-2.42,28
74,Dembélé,Bournemouth,4.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
75,Anthony,Bournemouth,5.2,Midfielder,58,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.2,6.0,0.8,1,0.0,0.01,0.01,1.55,1,False,5,3,1,0.0,0.033,1.9440000000000002,0.9440000000000002,-0.9440000000000002,28
76,Zemura,Bournemouth,4.3,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
77,Dennis,Bournemouth,3.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
404,Stephens,Bournemouth,4.3,Defender,90,0,0,0,3,0,0,0,1,0,0,0,15,22.2,8.2,0.0,3.0,1,0.0,0.02,0.02,3.2,0,False,6,3,4,0.0,0.033,3.0300000000000002,3.0300000000000002,-3.0300000000000002,28
505,Rothwell,Bournemouth,4.9,Midfielder,58,0,0,0,1,0,0,0,0,0,0,0,7,4.8,5.0,0.0,1.0,1,0.0,0.02,0.02,1.55,1,False,5,3,1,0.0,0.033,1.9740000000000002,0.9740000000000002,-0.9740000000000002,28
535,Tavernier,Bournemouth,4.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
539,Hill,Bournemouth,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
571,Randolph,Bournemouth,4.0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
574,Neto,Bournemouth,4.5,Goalkeeper,90,0,0,0,3,0,0,0,0,0,6,0,19,45.0,0.0,0.0,4.5,1,0.0,0.0,0.0,3.2,3,False,6,3,4,0.33,0.033,4.95,1.9500000000000002,-1.9500000000000002,28
576,Senesi,Bournemouth,4.4,Defender,90,0,0,0,3,0,0,0,1,0,0,0,16,16.8,14.0,5.0,3.6,1,0.02,0.01,0.03,3.2,0,False,6,3,4,0.0,0.033,3.12,3.12,-3.12,28
597,Saydee,Bournemouth,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
598,Bevan,Bournemouth,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
649,Plain,Bournemouth,4.0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
695,Adu-Adjei,Bournemouth,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
696,Dacosta Gonzalez,Bournemouth,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
697,Sadi,Bournemouth,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
705,Ouattara,Bournemouth,5.0,Midfielder,90,0,0,0,3,0,0,0,0,0,0,0,12,15.6,8.3,46.0,7.0,1,0.22,0.11,0.32,3.18,2,False,5,3,1,0.0,0.033,4.4,2.4000000000000004,-2.4000000000000004,28
706,Pollock,Bournemouth,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
714,Semenyo,Bournemouth,5.0,Forward,31,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.2,2.0,0.1,0,0.0,0.0,0.0,1.65,1,False,4,3,0,0.0,0.033,1.0230000000000001,0.02300000000000013,-0.02300000000000013,28
718,Viña,Bournemouth,4.5,Defender,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.02,1,False,6,3,4,0.0,0.033,0.033,-0.967,0.967,28
722,Zabarnyi,Bournemouth,4.5,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
723,H.Traorè,Bournemouth,4.5,Midfielder,31,0,0,0,2,0,0,0,0,0,0,0,7,16.8,38.7,0.0,5.6,0,0.0,0.19,0.19,1.65,1,False,5,3,1,0.0,0.033,1.5930000000000002,0.5930000000000002,-0.5930000000000002,28
737,Greenwood,Bournemouth,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
738,Kinsey-Wellings,Bournemouth,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
